chromosome,position,marker_index,beta_tumor,beta_normal,sequence,within_sequence,beta_corrected,state
1,204794657,250503,0.301861137151718,0.459338694810867,3,5569,0.328582308176769,1
1,204800667,263022,0.282710134983063,0.462995827198029,3,5571,0.305305273153298,1
1,204812348,275787,0.772343635559082,0.547939479351044,3,5573,0.748201453077449,1
1,204815463,166168,0.604551732540131,0.472803384065628,3,5575,0.624951815406667,1
1,204822606,718095,0.354976981878281,0.366878092288971,3,5577,0.483780565450994,1
1,204834561,358817,0.808259665966034,0.583781898021698,3,5579,0.769663629329652,1
1,204842050,499022,0.371144562959671,0.545478284358978,3,5581,0.340201043379594,1
1,204880500,644975,0.797129571437836,0.697894990444183,3,5583,0.664238555890808,1
1,205078081,455240,0.749995350837708,0.681722939014435,3,5585,0.607253114019375,1
1,205116454,113333,0.25245463848114,0.442076683044434,3,5587,0.285532632871033,1
1,205131014,710423,0.699093043804169,0.562276959419251,3,5589,0.656281565854287,1
1,205135295,870621,0.166099950671196,0.343868672847748,3,5591,0.241516549465875,1
1,205153592,671036,0.183092668652534,0.338301986455917,3,5593,0.270605370324056,1
1,205175790,783082,0.332376956939697,0.487151324748993,3,5595,0.341143439475358,1
1,205195889,417925,0.353338986635208,0.583275973796845,3,5597,0.302891772084441,1
1,205202614,499036,0.689544320106506,0.465421110391617,3,5599,0.709625944899429,1
1,205215447,885028,0.716793596744537,0.523393273353577,3,5601,0.70289298553526,1
1,205223178,155361,0.848849952220917,0.646176815032959,3,5603,0.786404545828218,1
1,205229056,62863,0.288484513759613,0.501542687416077,3,5605,0.287597168693527,1
1,205230367,907122,0.169178053736687,0.406848073005676,3,5607,0.207913057676356,1
1,205241660,764167,0.636213541030884,0.44368776679039,3,5609,0.673037516297033,1
1,205254029,907983,0.737685441970825,0.610986351966858,3,5611,0.662846587317128,1
1,205307829,456577,0.54469233751297,0.42975264787674,3,5613,0.600780555322409,1
1,205456827,321108,0.279253751039505,0.55280613899231,3,5615,0.252578373630715,1
1,205480338,77426,0.730606496334076,0.483476936817169,3,5617,0.739224128729206,1
1,205489116,121182,0.634912669658661,0.464289784431458,3,5619,0.659249236124911,1
1,205491636,395163,0.588538646697998,0.472108095884323,3,5621,0.610278780471846,1
1,205508598,857009,0.282322496175766,0.54300719499588,3,5623,0.259962021477366,1
1,205529444,640721,0.662212073802948,0.452911555767059,3,5625,0.691285815156765,1
1,205545659,499040,0.803789615631104,0.636008560657501,3,5627,0.730473902458635,1
1,205550199,538920,0.183801844716072,0.37819641828537,3,5629,0.242997865433754,1
1,205568150,274308,0.705711364746094,0.495065003633499,3,5631,0.70858760298692,1
1,205619391,586091,0.248635932803154,0.537570953369141,3,5633,0.231258712217306,1
1,205636800,499042,0.780777633190155,0.620208323001862,3,5635,0.711391296746454,1
1,205653160,166964,0.665888011455536,0.497038334608078,3,5637,0.667855413708205,1
1,205663107,435225,0.685115575790405,0.520999610424042,3,5639,0.671310889237115,1
1,205677531,4704,0.388999074697495,0.587543785572052,3,5641,0.331038370458427,1
1,205706318,4705,0.296466946601868,0.482880294322968,3,5643,0.306977681722895,1
1,205712366,378345,0.281564921140671,0.458475530147553,3,5645,0.30706646552113,1
1,205713085,482512,0.330949157476425,0.573148429393768,3,5647,0.288711562750401,1
1,205722438,742435,0.319579660892487,0.499569714069367,3,5649,0.319854919035496,1
1,205726694,307028,0.247441828250885,0.551608562469482,3,5651,0.224291141478224,1
1,205732684,359192,0.72279679775238,0.468975901603699,3,5653,0.738991880891304,1
1,205737892,186872,0.707110047340393,0.570348799228668,3,5655,0.659153806466971,2
1,205748308,247168,0.634740293025971,0.38983952999115,3,5657,0.700685536897587,2
1,205815416,141074,0.609350025653839,0.459948927164078,3,5659,0.638321268121203,2
1,205824138,441837,0.593730330467224,0.392669051885605,3,5661,0.66552859623395,2
1,205838777,302905,0.63647848367691,0.467908054590225,3,5663,0.65840347757648,2
1,205848618,393644,0.760341227054596,0.622832953929901,3,5665,0.682290943174206,2
1,205856094,582299,0.662978887557983,0.552528321743012,3,5667,0.623416264293199,2
1,205890488,585211,0.258499205112457,0.331459045410156,3,5669,0.389941395010933,2
1,205906290,779598,0.18790628015995,0.474142670631409,3,5671,0.198153732830794,2
1,205920658,221754,0.699925839900971,0.556546211242676,3,5673,0.661662423789503,2
1,205921107,643723,0.272135704755783,0.460813403129578,3,5675,0.295277549337319,2
1,205921450,125122,0.326295763254166,0.490212619304657,3,5677,0.332810448369322,2
1,205943200,590027,0.27336260676384,0.408164113759995,3,5679,0.334868497190545,2
1,205959889,420823,0.633408725261688,0.635968267917633,3,5681,0.49798768052978,2
1,206084538,672123,0.696791112422943,0.56671816110611,3,5683,0.650102011717006,2
1,206094082,726625,0.2571881711483,0.432305335998535,3,5685,0.297461249875911,2
1,206103132,868519,0.677025675773621,0.688599526882172,3,5687,0.49159609420518,2
1,206105219,854621,0.666105508804321,0.418349772691727,3,5689,0.712976566053403,2
1,206106678,600616,0.335572808980942,0.46596571803093,3,5691,0.360083152038523,2
1,206111992,119751,0.277936667203903,0.477760791778565,3,5693,0.29087429524012,2
1,206128153,290260,0.711840569972992,0.554065883159638,3,5695,0.676903583797599,2
1,206131789,353221,0.375163227319717,0.515569567680359,3,5697,0.363833758660005,2
1,206134274,665083,0.694276869297028,0.584689378738403,3,5699,0.631934370262105,2
1,206143479,499051,0.706904530525208,0.445065915584564,3,5701,0.735918663399873,2
1,206148263,62866,0.762760639190674,0.615414917469025,3,5703,0.691564530730052,2
1,206164419,715014,0.768649160861969,0.560017764568329,3,5705,0.737090704456453,2
1,206180354,85145,0.591368436813355,0.378201007843018,3,5707,0.671411848249281,2
1,206191827,277403,0.774636268615723,0.526200830936432,3,5709,0.76217377942041,2
1,206194996,343049,0.274897009134293,0.442985028028488,3,5711,0.310277991061827,2
1,206195478,450852,0.651102542877197,0.394793272018433,3,5713,0.711753487699637,2
1,206196311,470578,0.623021721839905,0.380112737417221,3,5715,0.695929969112929,2
1,206197250,824314,0.623214304447174,0.477676451206207,3,5717,0.639317721340593,2
1,206197528,481653,0.326684504747391,0.521893799304962,3,5719,0.31297986791801,2
1,206208855,374995,0.717806816101074,0.542489945888519,3,5721,0.691598926228008,2
1,206231961,825605,0.781848132610321,0.674220263957977,3,5723,0.665185026484368,2
1,206264408,499055,0.461204051971436,0.645967364311218,3,5725,0.35698711533454,2
1,206281127,379439,0.731704235076904,0.530649662017822,3,5727,0.714183901436454,2
1,206293979,575350,0.302105188369751,0.527675628662109,3,5729,0.286260319749579,2
1,206298311,414606,0.332504838705063,0.545464992523193,3,5731,0.304790264510811,2
1,206303897,794425,0.301754385232925,0.301864057779312,3,5733,0.499818341164573,2
1,206310662,209398,0.620558679103851,0.377948224544525,3,5735,0.695008248615385,2
1,206311632,731120,0.514800786972046,0.338065594434738,3,5737,0.633499022751646,2
1,206319079,4718,0.662352919578552,0.486470609903336,3,5739,0.671248533255428,2
1,206329103,228244,0.597633838653565,0.485092043876648,3,5741,0.60928341020813,2
1,206330222,410814,0.731455624103546,0.530915856361389,3,5743,0.71375671130834,2
1,206332235,499056,0.668745696544647,0.51188999414444,3,5745,0.660676589824532,2
1,206345851,820702,0.608444154262543,0.489027112722397,3,5747,0.616852620279311,2
1,206348562,492226,0.657970786094666,0.532783806324005,3,5749,0.633971148116363,2
1,206352369,152664,0.367375642061234,0.610638797283173,3,5751,0.300812561939845,2
1,206363437,624983,0.350612729787827,0.577278256416321,3,5753,0.303677408503476,2
1,206365192,245462,0.393513888120651,0.548708915710449,3,5755,0.358581642154605,2
1,206383348,582446,0.207179665565491,0.367704480886459,3,5757,0.281720343828859,2
1,206395372,392388,0.203658133745193,0.385797709226608,3,5759,0.263944197794043,2
1,206404015,395671,0.672204077243805,0.459271311759949,3,5761,0.696894274443718,2
1,206409469,564119,0.371497839689255,0.592538475990295,3,5763,0.31347992977872,2
1,206415882,796378,0.271087795495987,0.357285499572754,3,5765,0.37937139321377,2
1,206436788,112727,0.68591445684433,0.403780221939087,3,5767,0.736602545979629,2
1,206440018,666523,0.384324193000793,0.587242126464844,3,5769,0.327228050986735,2
1,206457092,695025,0.605325698852539,0.643227636814117,3,5771,0.470537694750411,2
1,206476987,901785,0.27625584602356,0.51160055398941,3,5773,0.269991738544206,1
1,206492294,427362,0.213280767202377,0.374428898096085,3,5775,0.284808101467166,1
1,206497146,4720,0.185946241021156,0.440010786056519,3,5777,0.211297366920992,1
1,206504233,613517,0.181188225746155,0.332815706729889,3,5779,0.272205040330633,1
1,206512982,458416,0.596451878547669,0.354423761367798,3,5781,0.687451227830706,1
1,206514074,437204,0.673115015029907,0.443485110998154,3,5783,0.706310656345254,1
1,206514245,410323,0.171127468347549,0.42790150642395,3,5785,0.199961282886911,1
1,206524796,849795,0.850118339061737,0.699849784374237,3,5787,0.750322250101029,1
1,206530764,499058,0.618378162384033,0.453336119651794,3,5789,0.650953857265193,1
1,206535963,168332,0.777178347110748,0.520680367946625,3,5791,0.767564649986589,1
1,206545826,307118,0.82510769367218,0.5905721783638,3,5793,0.786418634633943,1
1,206556220,166087,0.676204681396484,0.47852548956871,3,5795,0.689538690648831,1
1,206568581,591677,0.199456930160522,0.563507795333862,3,5797,0.176977968904893,1
1,206580351,690889,0.199937134981155,0.386810302734375,3,5799,0.258443394045858,1
1,206600284,676711,0.583534955978394,0.403478145599365,3,5801,0.650922224433792,1
1,206602397,422399,0.416058510541916,0.607176542282105,3,5803,0.342617411550633,1
1,206609806,227865,0.730245471000671,0.423964351415634,3,5805,0.765852573827451,1
1,206615438,895694,0.766849756240845,0.55428558588028,3,5807,0.738453327542005,1
1,206636098,774110,0.318959206342697,0.313803195953369,3,5809,0.503756947248167,1
1,206695830,644090,0.709159910678864,0.460787117481232,3,5811,0.730310514872562,1
1,206767356,4729,0.663380324840546,0.379118651151657,3,5813,0.72891787151938,1
1,206782321,366419,0.218792960047722,0.362264603376389,3,5815,0.301979489589269,1
1,206786160,670024,0.305424839258194,0.307238876819611,3,5817,0.497047838508924,1
1,206799623,329403,0.685296595096588,0.464059233665466,3,5819,0.706400945149436,1
1,206825989,499068,0.701548337936401,0.500416398048401,3,5821,0.701299581393673,1
1,206844229,124412,0.728482186794281,0.563406467437744,3,5823,0.689049661807574,1
1,206854363,915748,0.605589687824249,0.362384051084518,3,5825,0.690714831673673,1
1,206873563,254024,0.634950816631317,0.546220064163208,3,5827,0.597768483642281,1
1,206876702,4732,0.263172268867493,0.502020657062531,3,5829,0.262112987946941,1
1,206876857,315174,0.302516877651215,0.538319110870361,3,5831,0.280982851567448,1
1,206895034,873267,0.710404992103577,0.496922910213471,3,5833,0.712176310772463,1
1,206897234,168555,0.722787141799927,0.48572587966919,3,5835,0.730481422998931,1
1,206904589,736904,0.26323664188385,0.499431371688843,3,5837,0.263536350343499,1
1,206907635,538924,0.668183207511902,0.337640434503555,3,5839,0.749519136000249,1
1,206920414,4735,0.0829335451126099,0.426175057888031,3,5841,0.0972998578607561,1
1,206926390,721088,0.321727603673935,0.325001031160355,3,5843,0.49496397369151,1
1,206940548,238851,0.193084523081779,0.445344060659409,3,5845,0.216781293541767,1
1,206972540,538925,0.757584571838379,0.450961202383041,3,5847,0.779236522797844,1
1,207013025,488423,0.623853504657745,0.504701435565949,3,5849,0.620283075348648,1
1,207061267,908714,0.758186876773834,0.69863760471344,3,5851,0.598800104113471,1
1,207065756,570919,0.375901430845261,0.569193601608276,3,5853,0.330205249833394,1
1,207074401,482771,0.314964950084686,0.625671327114105,3,5855,0.251701601492156,1
1,207079598,256435,0.748643755912781,0.494060784578323,3,5857,0.751594424364075,1
1,207140530,929030,0.202571645379066,0.430323868989944,3,5859,0.235371147148475,1
1,207162575,815183,0.696475148200989,0.530827164649963,3,5861,0.676531942037352,1
1,207174743,119918,0.321282178163528,0.427055656909943,3,5863,0.376159609368294,1
1,207174984,152427,0.58291095495224,0.432515144348145,3,5865,0.632510858312985,1
1,207180726,4747,0.731441974639893,0.574747681617737,3,5867,0.684236847453589,1
1,207278591,374462,0.284485369920731,0.564273238182068,3,5869,0.252081217636037,1
1,207308503,4751,0.266771167516708,0.539498925209045,3,5871,0.247239758089731,1
1,207321452,613426,0.576373100280762,0.393487721681595,3,5873,0.650768076044749,1
1,207325338,494773,0.731421589851379,0.549780607223511,3,5875,0.701724965141655,1
1,207335319,911381,0.220478639006615,0.35762158036232,3,5877,0.30825689935048,1
1,207383253,363516,0.284543037414551,0.487913697957993,3,5879,0.291591564866302,1
1,207385712,4755,0.776723265647888,0.646908640861511,3,5881,0.683825830661947,1
1,207398412,446210,0.219307512044907,0.580297410488129,3,5883,0.188961305083571,1
1,207409080,538930,0.31332066655159,0.55913257598877,3,5885,0.280184593070359,1
1,207426534,484908,0.867191135883331,0.556670606136322,3,5887,0.850214235786149,1
1,207492927,393387,0.906798422336578,0.54408472776413,3,5889,0.897786295679076,1
1,207516358,781776,0.23478090763092,0.562055706977844,3,5891,0.208859108373198,1
1,207527546,412167,0.924783408641815,0.473675191402435,3,5893,0.92854546267864,1
1,207549607,578911,0.173444658517838,0.541645646095276,3,5895,0.160108975091188,1
1,207569856,281941,0.871126115322113,0.495561271905899,3,5897,0.872260120505809,1
1,207594329,4761,0.929135978221893,0.593563735485077,3,5899,0.912822712974835,1
1,207624735,662777,0.839488744735718,0.513138890266419,3,5901,0.835157037545968,1
1,207627875,278470,0.0687445998191834,0.4882031083107,3,5903,0.0704057375392962,1
1,207635002,746368,0.0543746836483479,0.499913662672043,3,5905,0.054384074399682,1
1,207644127,163655,0.943499505519867,0.663269340991974,3,5907,0.916104321111452,1
1,207707486,366891,0.587749779224396,0.685286104679108,3,5909,0.42883532528331,1
1,207722550,293391,0.722403287887573,0.696982860565186,3,5911,0.541945527189983,1
1,207752919,499091,0.77658087015152,0.47041666507721,3,5913,0.789061404395351,1
1,207765734,862092,0.831349074840546,0.472772896289825,3,5915,0.840058559231275,1
1,207789204,383994,0.881413996219635,0.585567831993103,3,5917,0.856929537648256,1
1,207810346,317468,0.173047691583633,0.492211759090424,3,5919,0.175785816153006,1
1,207814119,346345,0.960591375827789,0.64299875497818,3,5921,0.944806040984812,1
1,207819588,299483,0.213773414492607,0.512858211994171,3,5923,0.208413757928709,1
1,207825250,499093,0.172266498208046,0.454207211732864,3,5925,0.189634261365892,1
1,207831499,311953,0.0712724626064301,0.517011165618897,3,5927,0.0689273920429864,1
1,207837970,813044,0.0449088998138905,0.427307397127152,3,5929,0.0525487039492171,1
1,207847748,699933,0.623710334300995,0.663301289081574,3,5931,0.470156130078235,1
1,207855709,428390,0.749092280864716,0.422134816646576,3,5933,0.782901162448276,1
1,207858185,499097,0.275747120380402,0.313436359167099,3,5935,0.439877366354609,1
1,207861652,838724,0.778255224227905,0.60821008682251,3,5937,0.717010611664677,1
1,207865447,732401,0.219185814261436,0.424905300140381,3,5939,0.257923135095069,1
1,207874438,697758,0.716600716114044,0.667887628078461,3,5941,0.573338261615698,1
1,207878509,878822,0.599246203899384,0.449211329221725,3,5943,0.63620003699936,1
1,207879382,447703,0.228659227490425,0.503691494464874,3,5945,0.226983411476259,1
1,207882994,402128,0.90605366230011,0.522764384746552,3,5947,0.901572373585323,1
1,207887577,861791,0.122916579246521,0.485601395368576,3,5949,0.126561188269678,1
1,207889482,701825,0.913782775402069,0.497979581356049,3,5951,0.914129763057428,1
1,207891522,195785,0.876029014587402,0.501252830028534,3,5953,0.875717605154842,1
1,207896970,476879,0.0946362391114235,0.474543511867523,3,5955,0.0997129206750621,1
1,207904306,403684,0.162854984402657,0.508944094181061,3,5957,0.159992999491138,1
1,207927291,4776,0.814381659030914,0.552668809890747,3,5959,0.792526940806708,1
1,207928148,4778,0.105663768947124,0.531866848468781,3,5961,0.0993329150437985,1
1,207947996,665070,0.311962634325027,0.600430190563202,3,5963,0.259782601897822,1
1,207960666,586480,0.771512031555176,0.468308627605438,3,5965,0.785131017439882,1
1,207965162,435783,0.16649603843689,0.484889984130859,3,5967,0.171684344785266,1
1,207975499,369122,0.879156291484833,0.518293559551239,3,5969,0.87456706162929,1
1,207979216,171662,0.2114487439394,0.315775722265244,3,5971,0.334808424191946,1
1,207982418,62873,0.887348592281342,0.548436641693115,3,5973,0.875265114356223,1
1,207983507,4779,0.106387466192245,0.558155000209808,3,5975,0.0953027977463741,1
1,207985126,465222,0.0931819230318069,0.477037072181702,3,5977,0.0976673810754841,1
1,207997317,219848,0.870165526866913,0.489760607481003,3,5979,0.872771021762836,1
1,207998920,499105,0.847175300121307,0.557582199573517,3,5981,0.827284639393609,1
1,208003835,116309,0.825051486492157,0.400866001844406,3,5983,0.853998843291806,1
1,208007183,839042,0.938335955142975,0.476204216480255,3,5985,0.941137322218726,1
1,208022471,381028,0.791836261749268,0.41148054599762,3,5987,0.823146255544264,1
1,208036978,625208,0.160683363676071,0.503838241100311,3,5989,0.159459277371604,1
1,208055893,426363,0.935987949371338,0.444151759147644,3,5991,0.942419489777908,1
1,208066771,556262,0.805565237998962,0.607877254486084,3,5993,0.752074109159096,1
1,208075296,775398,0.700090289115906,0.436928808689117,3,5995,0.733684021210643,1
1,208080716,499110,0.840815186500549,0.409142136573792,3,5997,0.865293479741147,1
1,208086636,186961,0.117842324078083,0.511564135551453,3,5999,0.11517844575935,1
1,208093649,622010,0.839263021945953,0.405009716749191,3,6001,0.864924703328062,1
1,208097761,902881,0.911956965923309,0.483585447072983,3,6003,0.914755467697738,1
1,208097954,607270,0.150423556566238,0.447045624256134,3,6005,0.1682418397636,1
1,208109758,832254,0.863953292369843,0.510032176971436,3,6007,0.861167712208903,1
1,208114241,101414,0.635957658290863,0.693759262561798,3,6009,0.458341742308784,1
1,208122253,472784,0.128722116351128,0.454222798347473,3,6011,0.141694909215738,1
1,208130811,900506,0.857848405838013,0.589778423309326,3,6013,0.826738033493084,1
1,208134740,499112,0.738099217414856,0.45949923992157,3,6015,0.757723946079983,1
1,208160194,310203,0.949311316013336,0.600893139839172,3,6017,0.9364973531572,1
1,208175078,282470,0.850808203220367,0.331468671560288,3,6019,0.888418245762819,1
1,208175909,4783,0.132897555828094,0.442196756601334,3,6021,0.150269708952105,1
1,208232551,236898,0.968345880508423,0.622776746749878,3,6023,0.958043255262172,1
1,208248992,153247,0.774550318717957,0.561356127262116,3,6025,0.74301512537397,1
1,208264892,4784,0.0759870335459709,0.606225728988648,3,6027,0.0626722274496155,1
1,208283569,4786,0.0480782315135002,0.367286592721939,3,6029,0.065450567031586,1
1,208300233,297538,0.0609768107533455,0.555531322956085,3,6031,0.0548815235375717,1
1,208305002,100379,0.130331575870514,0.54913854598999,3,6033,0.118669119862594,1
1,208314439,145857,0.186035260558128,0.480198949575424,3,6035,0.193706442634469,1
1,208321410,844860,0.0860749632120132,0.468251168727875,3,6037,0.0919111034424731,1
1,208359956,258097,0.0247297510504723,0.43791326880455,3,6039,0.0282359005905227,1
1,208368666,475528,0.957928001880646,0.463786959648132,3,6041,0.960769325852513,1
1,208421065,555904,0.284066587686539,0.344382733106613,3,6043,0.412428615575506,1
1,208453208,131201,0.167919680476189,0.591812372207642,3,6045,0.141869018258098,1
1,208456040,782360,0.0446681007742882,0.607586562633514,3,6047,0.0367586312151798,1
1,208495725,710227,0.139043688774109,0.490535289049149,3,6049,0.141726489284421,1
1,208529629,380168,0.104066498577595,0.582756042480469,3,6051,0.0892882192474929,1
1,208533248,770931,0.035281103104353,0.570263922214508,3,6053,0.0309340129455724,1
1,208533670,606742,0.177442297339439,0.487468749284744,3,6055,0.182003767010498,1
1,208535127,164692,0.839483857154846,0.461642622947693,3,6057,0.850920457592654,1
1,208580776,827584,0.102568618953228,0.448822110891342,3,6059,0.114264222354744,1
1,208592132,738907,0.876342415809631,0.449854999780655,3,6061,0.88761364354755,1
1,208598923,552879,0.35896247625351,0.43432953953743,3,6063,0.413237465538048,1
1,208612609,4793,0.730082452297211,0.543524622917175,3,6065,0.704345994051488,1
1,208643132,111710,0.180853769183159,0.526912808418274,3,6067,0.171616410052793,1
1,208646289,635585,0.926101624965668,0.487831860780716,3,6069,0.927857309567344,1
1,208655124,168657,0.0300749391317368,0.372119069099426,3,6071,0.0404103708048633,1
1,208674787,81209,0.957654416561127,0.602754950523377,3,6073,0.946700929949078,1
1,208677939,88645,0.0662797912955284,0.532467603683472,3,6075,0.062238332282586,1
1,208700141,608959,0.665641307830811,0.396496534347534,3,6077,0.722985275811379,1
1,208716046,591048,0.948235034942627,0.357795238494873,3,6079,0.959697460872096,1
1,208719997,4797,0.0892277508974075,0.470355570316315,3,6081,0.0948513810917576,1
1,208736974,892883,0.137250676751137,0.448056012392044,3,6083,0.153162409336273,1
1,208748315,90176,0.888501763343811,0.528160035610199,3,6085,0.881847400526594,1
1,208751078,551235,0.0977127999067307,0.482300311326981,3,6087,0.101298711209503,1
1,208755407,98891,0.0938519611954689,0.499188721179962,3,6089,0.0940044888971303,1
1,208765436,112354,0.837226569652557,0.448278158903122,3,6091,0.852485964644944,1
1,208767312,797647,0.867537438869476,0.469712316989899,3,6093,0.875103113484912,1
1,208773612,120196,0.973943710327148,0.465430974960327,3,6095,0.975628694843554,1
1,208774929,324127,0.905633330345154,0.569104492664337,3,6097,0.89049935767683,1
1,208775984,777266,0.218779012560844,0.499004930257797,3,6099,0.219215281548239,1
1,208795865,742953,0.0609376765787602,0.456217467784882,3,6101,0.0667857774874743,1
1,208797145,912401,0.879424870014191,0.653064668178558,3,6103,0.826228234880577,1
1,208816686,113338,0.167350396513939,0.48322394490242,3,6105,0.173160289633136,1
1,208830427,115021,0.910616874694824,0.3786680996418,3,6107,0.928071353447613,1
1,208860595,388707,0.146380037069321,0.481294989585877,3,6109,0.152068939254148,1
1,208869655,906651,0.854283809661865,0.479435056447983,3,6111,0.860040334887078,1
1,208880335,928719,0.302741169929504,0.30949279665947,3,6113,0.489092433163487,1
1,208903470,4799,0.0884859040379524,0.56898832321167,3,6115,0.0777572231522181,1
1,208911936,4800,0.0436751246452332,0.428165525197983,3,6117,0.0510026170661894,1
1,208914967,596120,0.230541124939919,0.505776166915894,3,6119,0.227908252721461,1
1,208929279,681409,0.742939174175263,0.486487627029419,3,6121,0.749703376826458,1
1,208950706,272350,0.219302117824554,0.599683284759522,3,6123,0.182848282916954,1
1,208956814,379032,0.858108043670654,0.528903484344482,3,6125,0.849402456169829,1
1,208960258,346657,0.915568828582764,0.569065511226654,3,6127,0.902037115133707,1
1,208964886,163661,0.769243955612183,0.509045004844666,3,6129,0.764992670748968,1
1,208967804,4805,0.844519138336182,0.540331542491913,3,6131,0.830877169050605,1
1,209024916,368759,0.585468828678131,0.581192433834076,3,6133,0.505105441245014,1
1,209067346,178243,0.117227129638195,0.623560965061188,3,6135,0.0939981302603603,1
1,209081326,335229,0.168020948767662,0.50659590959549,3,6137,0.165833305781944,1
1,209083041,559439,0.31293323636055,0.350205361843109,3,6139,0.446785330061199,1
1,209116381,91216,0.0824650824069977,0.392027854919434,3,6141,0.105177580332838,1
1,209139015,87732,0.959349095821381,0.401170670986176,3,6143,0.966058021702473,1
1,209157857,646401,0.642892599105835,0.498658061027527,3,6145,0.643848466352052,1
1,209229662,499132,0.718367695808411,0.694360852241516,3,6147,0.539273181696385,1
1,209291911,266729,0.100416623055935,0.409327328205109,3,6149,0.122660541010369,1
1,209306282,538934,0.85424941778183,0.570319652557373,3,6151,0.830396499298084,1
1,209315166,354353,0.839747250080109,0.47791799902916,3,6153,0.846525306731613,1
1,209354720,538935,0.910502791404724,0.466449111700058,3,6155,0.916130578584133,1
1,209374739,137616,0.882761120796204,0.544362485408783,3,6157,0.871346327453986,1
1,209384555,418440,0.0643264800310135,0.440052568912506,3,6159,0.0730895404042094,1
1,209406978,685691,0.73595917224884,0.304292678833008,3,6161,0.810235698462787,1
1,209417002,674834,0.0765126869082451,0.465850502252579,3,6163,0.0821215030769257,1
1,209633383,499134,0.683486640453339,0.671833634376526,3,6165,0.517754723362148,1
1,209711198,909554,0.810268104076386,0.607526183128357,3,6167,0.75828719297004,1
1,209734480,409346,0.735891044139862,0.499293178319931,3,6169,0.736263872964674,1
1,209738523,800263,0.205699235200882,0.540813624858856,3,6171,0.190175714650834,1
1,209741748,265581,0.806133389472961,0.489750862121582,3,6173,0.810027498201052,1
1,209742388,416759,0.741275787353516,0.508501648902893,3,6175,0.736800528354807,1
1,209753230,595572,0.564784705638886,0.39813295006752,3,6177,0.638445654725625,1
1,209753674,220407,0.134831428527832,0.537819087505341,3,6179,0.125350170401393,1
1,209761894,552049,0.318193137645721,0.373110204935074,3,6181,0.426406371947253,1
1,209881910,195130,0.673097372055054,0.604731798171997,3,6183,0.586479981904547,1
1,209898003,568048,0.251998782157898,0.51200133562088,3,6185,0.246091918737195,1
1,209900662,499138,0.156273305416107,0.540313303470612,3,6187,0.144613601416356,1
1,209906901,562049,0.0684224516153336,0.51619565486908,3,6189,0.0662756950488931,1
1,209923576,186000,0.132429331541061,0.460181295871735,3,6191,0.143888216154241,1
1,209966890,733503,0.689801514148712,0.379646062850952,3,6193,0.749982657257837,1
1,210113333,664120,0.682403564453125,0.672223389148712,3,6195,0.51552913625834,1
1,210174202,629701,0.588286519050598,0.54555356502533,3,6197,0.547016491644005,1
1,210250145,709789,0.217934221029282,0.478562772274017,3,6199,0.227696588259164,1
1,210300727,658663,0.858522891998291,0.447255671024323,3,6201,0.872023012643216,1
1,210315974,564649,0.0988880768418312,0.587520182132721,3,6203,0.0841571743823877,1
1,210381198,552939,0.222556561231613,0.532580196857452,3,6205,0.208941829366575,1
1,210397353,856707,0.34904408454895,0.342849403619766,3,6207,0.504713288676375,1
1,210417942,272594,0.904000997543335,0.483851820230484,3,6209,0.907004416348486,1
1,210443076,195563,0.0753957480192184,0.525542855262756,3,6211,0.0717313034172282,1
1,210474884,563585,0.856813132762909,0.509817004203796,3,6213,0.853945497431513,1
1,210497379,4833,0.0691448897123337,0.403270572423935,3,6215,0.0857301455158569,1
1,210498054,4835,0.167980268597603,0.644547343254089,3,6217,0.130308712273586,1
1,210510991,688978,0.828059196472168,0.467046469449997,3,6219,0.838690623411022,1
1,210540911,258075,0.106916949152946,0.463454484939575,3,6221,0.115347841726989,1
1,210592636,240832,0.70545881986618,0.63236129283905,3,6223,0.599414895117571,2
1,210621552,164019,0.681360602378845,0.626289784908295,3,6225,0.573681177616508,2
1,210645678,300409,0.503991544246674,0.397156417369843,3,6227,0.588609325831021,2
1,210653459,775051,0.397145479917526,0.458215594291687,3,6229,0.433360938458933,2
1,210668799,625702,0.36320886015892,0.436763674020767,3,6231,0.415795637049306,2
1,210685920,279101,0.199948072433472,0.303607314825058,3,6233,0.329287310730119,2
1,210701593,889681,0.576479017734528,0.515336751937866,3,6235,0.563077060248669,2
1,210705348,718517,0.679318606853485,0.597350120544434,3,6237,0.601786304294793,2
1,210779534,857761,0.810044527053833,0.668447375297546,3,6239,0.713536466320182,2
1,210830708,4842,0.518785655498505,0.652094781398773,3,6241,0.397783934404202,2
1,210833865,92813,0.606195569038391,0.596080243587494,3,6243,0.512521454187756,2
1,210834951,826379,0.467881083488464,0.487510353326798,3,6245,0.479867843108991,2
1,210836578,154083,0.449192315340042,0.53157514333725,3,6247,0.422510646867341,2
1,210839951,405629,0.559208154678345,0.571058571338654,3,6249,0.489624167068774,2
1,210844909,755232,0.395433723926544,0.482884168624878,3,6251,0.409449873923835,2
1,210866493,592520,0.307106137275696,0.470022052526474,3,6253,0.326693328137405,2
1,210871492,221142,0.633371531963348,0.541819989681244,3,6255,0.599907831223815,2
1,210878570,499155,0.61355847120285,0.555155515670776,3,6257,0.565644239267279,2
1,210884532,857782,0.3961401283741,0.495856165885925,3,6259,0.399450642774939,2
1,210895079,752179,0.353846281766892,0.336646854877472,3,6261,0.512964004931523,2
