"ID","family","joint","model","interval","state","certainty"
"elk-163","truncated_normal",FALSE,"M21",114,1,0.986724606986723
"elk-163","truncated_normal",FALSE,"M21",115,1,1
"elk-163","truncated_normal",FALSE,"M21",116,2,0.665699590759461
"elk-163","truncated_normal",FALSE,"M21",117,2,0.889926634364523
"elk-163","truncated_normal",FALSE,"M21",118,2,0.962765333522592
"elk-163","truncated_normal",FALSE,"M21",119,2,0.986556488215232
"elk-163","truncated_normal",FALSE,"M21",120,2,0.993099671181227
"elk-163","truncated_normal",FALSE,"M21",121,2,0.993959106574008
"elk-163","truncated_normal",FALSE,"M21",122,2,0.995560168638754
"elk-163","truncated_normal",FALSE,"M21",123,2,0.995871238458124
"elk-163","truncated_normal",FALSE,"M21",124,2,0.996413492867471
"elk-163","truncated_normal",FALSE,"M21",125,2,0.995746673994064
"elk-163","truncated_normal",FALSE,"M21",126,2,0.995972389175117
"elk-163","truncated_normal",FALSE,"M21",127,2,0.994713586838945
"elk-163","truncated_normal",FALSE,"M21",128,2,0.99054258032266
"elk-163","truncated_normal",FALSE,"M21",129,2,0.979928557438058
"elk-163","truncated_normal",FALSE,"M21",130,2,0.980548004973328
"elk-163","truncated_normal",FALSE,"M21",131,2,0.986352488891685
"elk-163","truncated_normal",FALSE,"M21",132,2,0.990592291273898
"elk-163","truncated_normal",FALSE,"M21",133,2,0.988362492700715
"elk-163","truncated_normal",FALSE,"M21",134,2,0.97731059103784
"elk-163","truncated_normal",FALSE,"M21",135,2,0.93975449467515
"elk-163","truncated_normal",FALSE,"M21",136,2,0.892507167775216
"elk-163","truncated_normal",FALSE,"M21",137,2,0.884422903661911
"elk-163","truncated_normal",FALSE,"M21",138,2,0.82700524055898
"elk-163","truncated_normal",FALSE,"M21",139,2,0.777625110253499
"elk-163","truncated_normal",FALSE,"M21",140,2,0.696480527357777
"elk-163","truncated_normal",FALSE,"M21",141,2,0.667125542735904
"elk-163","truncated_normal",FALSE,"M21",142,2,0.510747739245375
"elk-163","truncated_normal",FALSE,"M21",143,2,0.623407032206344
"elk-163","truncated_normal",FALSE,"M21",144,1,0.808005216600868
"elk-163","truncated_normal",FALSE,"M21",145,1,0.85344593973871
"elk-163","truncated_normal",FALSE,"M21",146,1,0.987421219045349
"elk-163","truncated_normal",FALSE,"M21",147,1,0.997075017095705
"elk-163","truncated_normal",FALSE,"M21",148,1,0.999654384292824
"elk-163","truncated_normal",FALSE,"M21",149,1,0.999999983126359
"elk-163","truncated_normal",FALSE,"M21",150,2,0.563616501628121
"elk-163","truncated_normal",FALSE,"M21",151,2,0.766370137624778
"elk-163","truncated_normal",FALSE,"M21",152,2,0.834867742122763
"elk-163","truncated_normal",FALSE,"M21",153,2,0.853985462106305
"elk-163","truncated_normal",FALSE,"M21",154,2,0.817399975034628
"elk-163","truncated_normal",FALSE,"M21",155,2,0.705477202952755
"elk-163","truncated_normal",FALSE,"M21",156,2,0.692881040914534
"elk-163","truncated_normal",FALSE,"M21",157,2,0.779741087923953
"elk-163","truncated_normal",FALSE,"M21",158,2,0.782831170024713
"elk-163","truncated_normal",FALSE,"H2",1,2,0.999999999986115
"elk-163","truncated_normal",FALSE,"H2",2,2,0.909159839850119
"elk-163","truncated_normal",FALSE,"H2",3,1,0.727735548821232
"elk-163","truncated_normal",FALSE,"H2",4,1,0.940161500721067
"elk-163","truncated_normal",FALSE,"H2",5,2,0.676381738245535
"elk-163","truncated_normal",FALSE,"H2",6,2,0.955051795467152
"elk-163","truncated_normal",FALSE,"H2",7,2,0.62409447084995
"elk-163","truncated_normal",FALSE,"H2",8,2,0.999999998163987
"elk-163","truncated_normal",FALSE,"H2",9,2,0.999528869428111
"elk-163","truncated_normal",FALSE,"H2",10,2,0.999999988593693
"elk-163","truncated_normal",FALSE,"H2",11,2,0.937528555969218
"elk-163","truncated_normal",FALSE,"H2",12,1,0.985077395821502
"elk-163","truncated_normal",FALSE,"H2",13,1,0.971846491501822
"elk-163","truncated_normal",FALSE,"H2",14,2,0.999999978008464
"elk-163","truncated_normal",FALSE,"H2",15,1,0.956434025360368
"elk-163","truncated_normal",FALSE,"H2",16,1,0.993982372955488
"elk-163","truncated_normal",FALSE,"H2",17,1,0.983322985460495
"elk-163","truncated_normal",FALSE,"H2",18,1,0.965560383253201
"elk-163","truncated_normal",FALSE,"H2",19,1,0.971569655722687
"elk-163","truncated_normal",FALSE,"H2",20,1,0.952176492322231
"elk-163","truncated_normal",FALSE,"H2",21,2,0.965968529590851
"elk-163","truncated_normal",FALSE,"H2",22,1,0.607624446075029
"elk-163","truncated_normal",FALSE,"H2",23,2,0.99999999984605
"elk-163","truncated_normal",FALSE,"H2",24,2,0.999996575765309
"elk-163","truncated_normal",FALSE,"H2",25,2,0.816392651364901
"elk-163","truncated_normal",FALSE,"H2",26,1,0.823255298834478
"elk-163","truncated_normal",FALSE,"H2",27,1,0.944449071439269
"elk-163","truncated_normal",FALSE,"H2",28,2,0.999949297922256
"elk-163","truncated_normal",FALSE,"H2",29,2,0.864598697558298
"elk-163","truncated_normal",FALSE,"H2",30,2,0.999836833786986
"elk-163","truncated_normal",FALSE,"H2",31,2,0.999987152802903
"elk-163","truncated_normal",FALSE,"H2",32,2,0.999999997172461
"elk-163","truncated_normal",FALSE,"H2",33,2,0.999999485274841
"elk-163","truncated_normal",FALSE,"H2",34,1,0.949886041492742
"elk-163","truncated_normal",FALSE,"H2",35,1,0.693674741445636
"elk-163","truncated_normal",FALSE,"H2",36,1,0.621352678934427
"elk-163","truncated_normal",FALSE,"H2",37,1,0.874122037090101
"elk-163","truncated_normal",FALSE,"H2",38,2,0.999893133614942
"elk-163","truncated_normal",FALSE,"H2",39,1,0.982040726042461
"elk-163","truncated_normal",FALSE,"H2",40,1,0.995074392144495
"elk-163","truncated_normal",FALSE,"H2",41,1,0.950747533814396
"elk-163","truncated_normal",FALSE,"H2",42,2,0.999967796230952
"elk-163","truncated_normal",FALSE,"H2",43,2,0.999964623840547
"elk-163","truncated_normal",FALSE,"H2",44,1,0.972561108754989
"elk-163","truncated_normal",FALSE,"H2",45,1,0.968871697005773
"elk-163","truncated_normal",FALSE,"H2",46,2,0.999999898548196
"elk-163","truncated_normal",FALSE,"H2",47,2,0.999999975762008
"elk-163","truncated_normal",FALSE,"H2",48,1,0.982180664586029
"elk-163","truncated_normal",FALSE,"H2",49,1,0.971628380365186
"elk-163","truncated_normal",FALSE,"H2",50,2,0.999991023138899
"elk-163","truncated_normal",FALSE,"H2",51,1,0.98205147244009
"elk-163","truncated_normal",FALSE,"H2",52,1,0.99531005729781
"elk-163","truncated_normal",FALSE,"H2",53,1,0.994345971376575
"elk-163","truncated_normal",FALSE,"H2",54,1,0.991559049077588
"elk-163","truncated_normal",FALSE,"H2",55,1,0.97489332306526
"elk-163","truncated_normal",FALSE,"H2",56,1,0.995892501217228
"elk-163","truncated_normal",FALSE,"H2",57,1,0.99591956150518
"elk-163","truncated_normal",FALSE,"H2",58,1,0.977241886285145
"elk-163","truncated_normal",FALSE,"H2",59,1,0.937662812400612
"elk-163","truncated_normal",FALSE,"H2",60,1,0.929047216674247
"elk-163","truncated_normal",FALSE,"H2",61,1,0.977903759047033
"elk-163","truncated_normal",FALSE,"H2",62,1,0.863742778864344
"elk-163","truncated_normal",FALSE,"H2",63,1,0.973908126726449
"elk-163","truncated_normal",FALSE,"H2",64,1,0.984430434643237
"elk-163","truncated_normal",FALSE,"H2",65,2,0.999956500180777
"elk-163","truncated_normal",FALSE,"H2",66,1,0.884076032164996
"elk-163","truncated_normal",FALSE,"H2",67,2,0.999999893934008
"elk-163","truncated_normal",FALSE,"H2",68,2,0.999999988717554
"elk-163","truncated_normal",FALSE,"H2",69,1,0.980681865422395
"elk-163","truncated_normal",FALSE,"H2",70,1,0.994839562595205
"elk-163","truncated_normal",FALSE,"H2",71,1,0.988112015613594
"elk-163","truncated_normal",FALSE,"H2",72,1,0.994612916853899
"elk-163","truncated_normal",FALSE,"H2",73,1,0.990812449803777
"elk-163","truncated_normal",FALSE,"H2",74,1,0.992428678872337
"elk-163","truncated_normal",FALSE,"H2",75,1,0.992451217528646
"elk-163","truncated_normal",FALSE,"H2",76,1,0.991850436447157
"elk-163","truncated_normal",FALSE,"H2",77,1,0.989161622017095
"elk-163","truncated_normal",FALSE,"H2",78,1,0.98418781630733
"elk-163","truncated_normal",FALSE,"H2",79,1,0.989981629282739
"elk-163","truncated_normal",FALSE,"H2",80,1,0.996053949877426
"elk-163","truncated_normal",FALSE,"H2",81,1,0.994694396102124
"elk-163","truncated_normal",FALSE,"H2",82,1,0.987983937039073
"elk-163","truncated_normal",FALSE,"H2",83,1,0.991062469648485
"elk-163","truncated_normal",FALSE,"H2",84,1,0.985310828131321
"elk-163","truncated_normal",FALSE,"H2",85,1,0.991813983127888
"elk-163","truncated_normal",FALSE,"H2",86,1,0.994720561516032
"elk-163","truncated_normal",FALSE,"H2",87,1,0.993930778286931
"elk-163","truncated_normal",FALSE,"H2",88,1,0.992293967084455
"elk-163","truncated_normal",FALSE,"H2",89,1,0.983225612526006
"elk-163","truncated_normal",FALSE,"H2",90,2,0.995563850897976
"elk-163","truncated_normal",FALSE,"H2",91,1,0.974251810080536
"elk-163","truncated_normal",FALSE,"H2",92,1,0.965557583402735
"elk-163","truncated_normal",FALSE,"H2",93,1,0.980659153313546
"elk-163","truncated_normal",FALSE,"H2",94,2,0.990983427617029
"elk-163","truncated_normal",FALSE,"H2",95,1,0.833811463681111
"elk-163","truncated_normal",FALSE,"H2",96,2,0.752082312990125
"elk-163","truncated_normal",FALSE,"H2",97,1,0.951132486925502
"elk-163","truncated_normal",FALSE,"H2",98,2,0.999824126869141
"elk-163","truncated_normal",FALSE,"H2",99,1,0.566337899196356
"elk-163","truncated_normal",FALSE,"H2",100,1,0.943191185565108
"elk-163","truncated_normal",FALSE,"H2",101,1,0.977869785443428
"elk-163","truncated_normal",FALSE,"H2",102,2,0.99900642317279
"elk-163","truncated_normal",FALSE,"H2",103,1,0.828602707612703
"elk-163","truncated_normal",FALSE,"H2",104,1,0.993998546930301
"elk-163","truncated_normal",FALSE,"H2",105,1,0.985107104353147
"elk-163","truncated_normal",FALSE,"H2",106,2,0.769657458220375
"elk-163","truncated_normal",FALSE,"H2",107,1,0.949542133991496
"elk-163","truncated_normal",FALSE,"H2",108,1,0.553885089093744
"elk-163","truncated_normal",FALSE,"H2",109,1,0.933213403335386
"elk-163","truncated_normal",FALSE,"H2",110,1,0.909835757881446
"elk-163","truncated_normal",FALSE,"H2",111,2,0.997105843258092
"elk-163","truncated_normal",FALSE,"H2",112,2,0.950434030665254
"elk-163","truncated_normal",FALSE,"H2",113,1,0.965932060307339
"elk-163","truncated_normal",FALSE,"H2",114,1,0.889434081886318
"elk-163","truncated_normal",FALSE,"H2",115,2,0.99999994538188
"elk-163","truncated_normal",FALSE,"H2",116,1,0.979255903343806
"elk-163","truncated_normal",FALSE,"H2",117,1,0.994925697411501
"elk-163","truncated_normal",FALSE,"H2",118,1,0.995167431632357
"elk-163","truncated_normal",FALSE,"H2",119,1,0.9961273254805
"elk-163","truncated_normal",FALSE,"H2",120,1,0.995778308899792
"elk-163","truncated_normal",FALSE,"H2",121,1,0.990904874592617
"elk-163","truncated_normal",FALSE,"H2",122,1,0.994700353384827
"elk-163","truncated_normal",FALSE,"H2",123,1,0.993553003478575
"elk-163","truncated_normal",FALSE,"H2",124,1,0.995767007772941
"elk-163","truncated_normal",FALSE,"H2",125,1,0.99260490648486
"elk-163","truncated_normal",FALSE,"H2",126,1,0.99546395261156
"elk-163","truncated_normal",FALSE,"H2",127,1,0.99513778986606
"elk-163","truncated_normal",FALSE,"H2",128,1,0.993549132631638
"elk-163","truncated_normal",FALSE,"H2",129,1,0.97061710178771
"elk-163","truncated_normal",FALSE,"H2",130,1,0.978622907273186
"elk-163","truncated_normal",FALSE,"H2",131,1,0.988350734269606
"elk-163","truncated_normal",FALSE,"H2",132,1,0.995052344022055
"elk-163","truncated_normal",FALSE,"H2",133,1,0.994792839418158
"elk-163","truncated_normal",FALSE,"H2",134,1,0.995311392060862
"elk-163","truncated_normal",FALSE,"H2",135,1,0.981686606839296
"elk-163","truncated_normal",FALSE,"H2",136,1,0.952059651557447
"elk-163","truncated_normal",FALSE,"H2",137,1,0.993286054088047
"elk-163","truncated_normal",FALSE,"H2",138,1,0.97411652452972
"elk-163","truncated_normal",FALSE,"H2",139,1,0.982984125178282
"elk-163","truncated_normal",FALSE,"H2",140,1,0.954926814107607
"elk-163","truncated_normal",FALSE,"H2",141,1,0.995329610555162
"elk-163","truncated_normal",FALSE,"H2",142,1,0.97066253414632
"elk-163","truncated_normal",FALSE,"H2",143,1,0.977368241323453
"elk-163","truncated_normal",FALSE,"H2",144,1,0.917804173105532
"elk-163","truncated_normal",FALSE,"H2",145,1,0.98200677306193
"elk-163","truncated_normal",FALSE,"H2",146,1,0.706751529922936
"elk-163","truncated_normal",FALSE,"H2",147,1,0.661968432861025
"elk-163","truncated_normal",FALSE,"H2",148,2,0.658025818329008
"elk-163","truncated_normal",FALSE,"H2",149,2,0.996685617725033
"elk-163","truncated_normal",FALSE,"H2",150,1,0.976091018056191
"elk-163","truncated_normal",FALSE,"H2",151,1,0.993588769191264
"elk-163","truncated_normal",FALSE,"H2",152,1,0.992040358829065
"elk-163","truncated_normal",FALSE,"H2",153,1,0.996039824134961
"elk-163","truncated_normal",FALSE,"H2",154,1,0.991454134483294
"elk-163","truncated_normal",FALSE,"H2",155,1,0.915011693920032
"elk-163","truncated_normal",FALSE,"H2",156,1,0.904936319819662
"elk-163","truncated_normal",FALSE,"H2",157,1,0.995240366066546
"elk-163","truncated_normal",FALSE,"H2",158,1,0.988441708226988
"elk-163","truncated_normal",FALSE,"H3",1,3,0.999999852663885
"elk-163","truncated_normal",FALSE,"H3",2,2,0.9407373227206
"elk-163","truncated_normal",FALSE,"H3",3,2,0.999120915828691
"elk-163","truncated_normal",FALSE,"H3",4,2,0.999828160007212
"elk-163","truncated_normal",FALSE,"H3",5,2,0.996126494911811
"elk-163","truncated_normal",FALSE,"H3",6,2,0.971983306207118
"elk-163","truncated_normal",FALSE,"H3",7,2,0.99574039999203
"elk-163","truncated_normal",FALSE,"H3",8,3,0.997191476472607
"elk-163","truncated_normal",FALSE,"H3",9,3,0.900527360218017
"elk-163","truncated_normal",FALSE,"H3",10,3,0.996126748195694
"elk-163","truncated_normal",FALSE,"H3",11,2,0.72404938289485
"elk-163","truncated_normal",FALSE,"H3",12,2,0.803337531690968
"elk-163","truncated_normal",FALSE,"H3",13,2,0.822420516205898
"elk-163","truncated_normal",FALSE,"H3",14,3,0.99487507417674
"elk-163","truncated_normal",FALSE,"H3",15,2,0.503799781405267
"elk-163","truncated_normal",FALSE,"H3",16,2,0.567391385515561
"elk-163","truncated_normal",FALSE,"H3",17,2,0.76263981709171
"elk-163","truncated_normal",FALSE,"H3",18,2,0.94487744281997
"elk-163","truncated_normal",FALSE,"H3",19,2,0.972965103458638
"elk-163","truncated_normal",FALSE,"H3",20,2,0.98286901371318
"elk-163","truncated_normal",FALSE,"H3",21,2,0.922260232037476
"elk-163","truncated_normal",FALSE,"H3",22,2,0.996692996547473
"elk-163","truncated_normal",FALSE,"H3",23,3,0.998588879363345
"elk-163","truncated_normal",FALSE,"H3",24,3,0.974936533521109
"elk-163","truncated_normal",FALSE,"H3",25,2,0.968926201052712
"elk-163","truncated_normal",FALSE,"H3",26,2,0.999054133602795
"elk-163","truncated_normal",FALSE,"H3",27,2,0.999297964986983
"elk-163","truncated_normal",FALSE,"H3",28,3,0.785222499381093
"elk-163","truncated_normal",FALSE,"H3",29,2,0.95077393439868
"elk-163","truncated_normal",FALSE,"H3",30,3,0.812595446484341
"elk-163","truncated_normal",FALSE,"H3",31,3,0.979132988552976
"elk-163","truncated_normal",FALSE,"H3",32,3,0.999466623040398
"elk-163","truncated_normal",FALSE,"H3",33,3,0.993345645640819
"elk-163","truncated_normal",FALSE,"H3",34,2,0.825679560129644
"elk-163","truncated_normal",FALSE,"H3",35,2,0.99782996289334
"elk-163","truncated_normal",FALSE,"H3",36,2,0.997395170578643
"elk-163","truncated_normal",FALSE,"H3",37,2,0.99907540548327
"elk-163","truncated_normal",FALSE,"H3",38,3,0.955645898083786
"elk-163","truncated_normal",FALSE,"H3",39,1,0.780343677086494
"elk-163","truncated_normal",FALSE,"H3",40,1,0.736810822992376
"elk-163","truncated_normal",FALSE,"H3",41,1,0.59996207730345
"elk-163","truncated_normal",FALSE,"H3",42,3,0.970308086304375
"elk-163","truncated_normal",FALSE,"H3",43,3,0.981758384887324
"elk-163","truncated_normal",FALSE,"H3",44,1,0.6716408301453
"elk-163","truncated_normal",FALSE,"H3",45,1,0.602885217997771
"elk-163","truncated_normal",FALSE,"H3",46,3,0.997335791878132
"elk-163","truncated_normal",FALSE,"H3",47,3,0.999119025854899
"elk-163","truncated_normal",FALSE,"H3",48,1,0.717333197154965
"elk-163","truncated_normal",FALSE,"H3",49,1,0.64742851578553
"elk-163","truncated_normal",FALSE,"H3",50,3,0.999022954919319
"elk-163","truncated_normal",FALSE,"H3",51,1,0.975474483730014
"elk-163","truncated_normal",FALSE,"H3",52,1,0.969661778603936
"elk-163","truncated_normal",FALSE,"H3",53,1,0.951286633041399
"elk-163","truncated_normal",FALSE,"H3",54,1,0.896021098841006
"elk-163","truncated_normal",FALSE,"H3",55,1,0.763554587784487
"elk-163","truncated_normal",FALSE,"H3",56,1,0.723936583182824
"elk-163","truncated_normal",FALSE,"H3",57,1,0.600481266476204
"elk-163","truncated_normal",FALSE,"H3",58,2,0.78292142081703
"elk-163","truncated_normal",FALSE,"H3",59,2,0.993532567425523
"elk-163","truncated_normal",FALSE,"H3",60,2,0.999366413652165
"elk-163","truncated_normal",FALSE,"H3",61,2,0.99978876164763
"elk-163","truncated_normal",FALSE,"H3",62,2,0.998506183261757
"elk-163","truncated_normal",FALSE,"H3",63,2,0.999285527008849
"elk-163","truncated_normal",FALSE,"H3",64,2,0.999362979388978
"elk-163","truncated_normal",FALSE,"H3",65,3,0.911231847245688
"elk-163","truncated_normal",FALSE,"H3",66,2,0.639750930005285
"elk-163","truncated_normal",FALSE,"H3",67,3,0.996423797635051
"elk-163","truncated_normal",FALSE,"H3",68,3,0.99999995407697
"elk-163","truncated_normal",FALSE,"H3",69,1,0.999955064652982
"elk-163","truncated_normal",FALSE,"H3",70,1,0.999988218794733
"elk-163","truncated_normal",FALSE,"H3",71,1,0.999979559415314
"elk-163","truncated_normal",FALSE,"H3",72,1,0.999993527984955
"elk-163","truncated_normal",FALSE,"H3",73,1,0.999988959001961
"elk-163","truncated_normal",FALSE,"H3",74,1,0.999990074212065
"elk-163","truncated_normal",FALSE,"H3",75,1,0.999985580773707
"elk-163","truncated_normal",FALSE,"H3",76,1,0.99997307925887
"elk-163","truncated_normal",FALSE,"H3",77,1,0.999941982507929
"elk-163","truncated_normal",FALSE,"H3",78,1,0.999884864760391
"elk-163","truncated_normal",FALSE,"H3",79,1,0.999871824654294
"elk-163","truncated_normal",FALSE,"H3",80,1,0.999809887232332
"elk-163","truncated_normal",FALSE,"H3",81,1,0.999587364214038
"elk-163","truncated_normal",FALSE,"H3",82,1,0.998896656693358
"elk-163","truncated_normal",FALSE,"H3",83,1,0.997911485858008
"elk-163","truncated_normal",FALSE,"H3",84,1,0.995677095590941
"elk-163","truncated_normal",FALSE,"H3",85,1,0.99336222368212
"elk-163","truncated_normal",FALSE,"H3",86,1,0.987772318572583
"elk-163","truncated_normal",FALSE,"H3",87,1,0.970556939573044
"elk-163","truncated_normal",FALSE,"H3",88,1,0.92035384087253
"elk-163","truncated_normal",FALSE,"H3",89,1,0.79269646588873
"elk-163","truncated_normal",FALSE,"H3",90,3,0.633798743414389
"elk-163","truncated_normal",FALSE,"H3",91,2,0.807198838891001
"elk-163","truncated_normal",FALSE,"H3",92,2,0.908662973782274
"elk-163","truncated_normal",FALSE,"H3",93,2,0.924441675053456
"elk-163","truncated_normal",FALSE,"H3",94,2,0.760389300039722
"elk-163","truncated_normal",FALSE,"H3",95,2,0.982465044153428
"elk-163","truncated_normal",FALSE,"H3",96,2,0.975144557986187
"elk-163","truncated_normal",FALSE,"H3",97,2,0.989868981190169
"elk-163","truncated_normal",FALSE,"H3",98,3,0.721730208450607
"elk-163","truncated_normal",FALSE,"H3",99,2,0.994124726351712
"elk-163","truncated_normal",FALSE,"H3",100,2,0.998791160455464
"elk-163","truncated_normal",FALSE,"H3",101,2,0.998988874800554
"elk-163","truncated_normal",FALSE,"H3",102,3,0.534985796006171
"elk-163","truncated_normal",FALSE,"H3",103,2,0.978269236887553
"elk-163","truncated_normal",FALSE,"H3",104,2,0.98064077021918
"elk-163","truncated_normal",FALSE,"H3",105,2,0.98512143030567
"elk-163","truncated_normal",FALSE,"H3",106,2,0.977779890923269
"elk-163","truncated_normal",FALSE,"H3",107,2,0.99604273504269
"elk-163","truncated_normal",FALSE,"H3",108,2,0.995199875416808
"elk-163","truncated_normal",FALSE,"H3",109,2,0.999650939583545
"elk-163","truncated_normal",FALSE,"H3",110,2,0.999673319849964
"elk-163","truncated_normal",FALSE,"H3",111,2,0.776440504849437
"elk-163","truncated_normal",FALSE,"H3",112,2,0.939470949598115
"elk-163","truncated_normal",FALSE,"H3",113,2,0.98358758608217
"elk-163","truncated_normal",FALSE,"H3",114,2,0.992077435635656
"elk-163","truncated_normal",FALSE,"H3",115,3,0.999999793451153
"elk-163","truncated_normal",FALSE,"H3",116,1,0.999955225078123
"elk-163","truncated_normal",FALSE,"H3",117,1,0.999993513591495
"elk-163","truncated_normal",FALSE,"H3",118,1,0.999995155179485
"elk-163","truncated_normal",FALSE,"H3",119,1,0.999994610207552
"elk-163","truncated_normal",FALSE,"H3",120,1,0.999989369641745
"elk-163","truncated_normal",FALSE,"H3",121,1,0.999969747434199
"elk-163","truncated_normal",FALSE,"H3",122,1,0.99994288164671
"elk-163","truncated_normal",FALSE,"H3",123,1,0.99984593702737
"elk-163","truncated_normal",FALSE,"H3",124,1,0.999577377253586
"elk-163","truncated_normal",FALSE,"H3",125,1,0.998727543571791
"elk-163","truncated_normal",FALSE,"H3",126,1,0.99657493392169
"elk-163","truncated_normal",FALSE,"H3",127,1,0.989797646584776
"elk-163","truncated_normal",FALSE,"H3",128,1,0.968626983923978
"elk-163","truncated_normal",FALSE,"H3",129,1,0.906737820960791
"elk-163","truncated_normal",FALSE,"H3",130,1,0.893574835552633
"elk-163","truncated_normal",FALSE,"H3",131,1,0.886391028008964
"elk-163","truncated_normal",FALSE,"H3",132,1,0.874639635501403
"elk-163","truncated_normal",FALSE,"H3",133,1,0.8377985068402
"elk-163","truncated_normal",FALSE,"H3",134,1,0.724417430394114
"elk-163","truncated_normal",FALSE,"H3",135,2,0.632074450641806
"elk-163","truncated_normal",FALSE,"H3",136,2,0.925563976102782
"elk-163","truncated_normal",FALSE,"H3",137,2,0.938093488468403
"elk-163","truncated_normal",FALSE,"H3",138,2,0.974347547166518
"elk-163","truncated_normal",FALSE,"H3",139,2,0.985353420944403
"elk-163","truncated_normal",FALSE,"H3",140,2,0.996570570111725
"elk-163","truncated_normal",FALSE,"H3",141,2,0.9974194125637
"elk-163","truncated_normal",FALSE,"H3",142,2,0.999120376439216
"elk-163","truncated_normal",FALSE,"H3",143,2,0.999595955980063
"elk-163","truncated_normal",FALSE,"H3",144,2,0.999354739955932
"elk-163","truncated_normal",FALSE,"H3",145,2,0.999855459865864
"elk-163","truncated_normal",FALSE,"H3",146,2,0.998421423689072
"elk-163","truncated_normal",FALSE,"H3",147,2,0.99917285638156
"elk-163","truncated_normal",FALSE,"H3",148,2,0.989456488342387
"elk-163","truncated_normal",FALSE,"H3",149,3,0.887616903600158
"elk-163","truncated_normal",FALSE,"H3",150,1,0.847350031887715
"elk-163","truncated_normal",FALSE,"H3",151,1,0.838144308313651
"elk-163","truncated_normal",FALSE,"H3",152,1,0.811120880712615
"elk-163","truncated_normal",FALSE,"H3",153,1,0.746385913416037
"elk-163","truncated_normal",FALSE,"H3",154,1,0.545260181938142
"elk-163","truncated_normal",FALSE,"H3",155,2,0.993402756420568
"elk-163","truncated_normal",FALSE,"H3",156,2,0.994196080512411
"elk-163","truncated_normal",FALSE,"H3",157,2,0.994726240478994
"elk-163","truncated_normal",FALSE,"H3",158,2,0.9948394520905
"elk-287","truncated_normal",FALSE,"M21",1,1,0.999999999870604
"elk-287","truncated_normal",FALSE,"M21",2,1,0.999999837252806
"elk-287","truncated_normal",FALSE,"M21",3,1,0.999999873196373
"elk-287","truncated_normal",FALSE,"M21",4,1,0.999999924005375
"elk-287","truncated_normal",FALSE,"M21",5,1,1
"elk-287","truncated_normal",FALSE,"M21",6,1,1
"elk-287","truncated_normal",FALSE,"M21",7,1,1
"elk-287","truncated_normal",FALSE,"M21",8,1,1
"elk-287","truncated_normal",FALSE,"M21",9,1,0.999999999957196
"elk-287","truncated_normal",FALSE,"M21",10,1,1
"elk-287","truncated_normal",FALSE,"M21",11,1,0.999999937212662
"elk-287","truncated_normal",FALSE,"M21",12,1,0.999999911473156
"elk-287","truncated_normal",FALSE,"M21",13,1,0.999999910925046
"elk-287","truncated_normal",FALSE,"M21",14,1,0.999999999999449
"elk-287","truncated_normal",FALSE,"M21",15,1,0.999998824179458
"elk-287","truncated_normal",FALSE,"M21",16,1,0.999986080391815
"elk-287","truncated_normal",FALSE,"M21",17,1,0.999981004003002
"elk-287","truncated_normal",FALSE,"M21",18,1,0.999982816388393
"elk-287","truncated_normal",FALSE,"M21",19,1,0.999983092963911
"elk-287","truncated_normal",FALSE,"M21",20,1,0.999987888308879
"elk-287","truncated_normal",FALSE,"M21",21,1,0.999990226625172
"elk-287","truncated_normal",FALSE,"M21",22,1,0.999992791138194
"elk-287","truncated_normal",FALSE,"M21",23,1,0.999995981008823
"elk-287","truncated_normal",FALSE,"M21",24,1,0.999998045004734
"elk-287","truncated_normal",FALSE,"M21",25,1,0.99999917118898
"elk-287","truncated_normal",FALSE,"M21",26,1,0.9999999564013
"elk-287","truncated_normal",FALSE,"M21",27,1,0.999999999999981
"elk-287","truncated_normal",FALSE,"M21",28,1,0.999999965855732
"elk-287","truncated_normal",FALSE,"M21",29,1,1
"elk-287","truncated_normal",FALSE,"M21",30,1,1
"elk-287","truncated_normal",FALSE,"M21",31,1,1
"elk-287","truncated_normal",FALSE,"M21",32,1,0.999999325039413
"elk-287","truncated_normal",FALSE,"M21",33,1,0.999998375403125
"elk-287","truncated_normal",FALSE,"M21",34,1,0.999999999998583
"elk-287","truncated_normal",FALSE,"M21",35,1,0.999999541560028
"elk-287","truncated_normal",FALSE,"M21",36,1,0.999999969014773
"elk-287","truncated_normal",FALSE,"M21",37,1,0.999999926181767
"elk-287","truncated_normal",FALSE,"M21",38,1,0.999999941153158
"elk-287","truncated_normal",FALSE,"M21",39,1,0.999999999898923
"elk-287","truncated_normal",FALSE,"M21",40,1,0.999999604408694
"elk-287","truncated_normal",FALSE,"M21",41,1,0.99999930502513
"elk-287","truncated_normal",FALSE,"M21",42,1,0.999999554202283
"elk-287","truncated_normal",FALSE,"M21",43,1,0.999999660509012
"elk-287","truncated_normal",FALSE,"M21",44,1,0.999999713738858
"elk-287","truncated_normal",FALSE,"M21",45,1,0.999999750427668
"elk-287","truncated_normal",FALSE,"M21",46,1,0.9999997812876
"elk-287","truncated_normal",FALSE,"M21",47,1,0.999999818604814
"elk-287","truncated_normal",FALSE,"M21",48,1,0.999999856175533
"elk-287","truncated_normal",FALSE,"M21",49,1,0.999999901335314
"elk-287","truncated_normal",FALSE,"M21",50,1,1
"elk-287","truncated_normal",FALSE,"M21",51,1,0.999999773658712
